Time,pm10_standard,pm25_standard,pm100_standard,Temperature,Gas,Humidity,Pressure,Altitude
1677280401,0,1,1,21.2628125,175945,29.214597299289387,996.2991979825453,142.09260051165703
1677280402,0,1,1,21.2630078125,177249,29.19231705098411,996.2890193215702,142.1785107429903
1677280404,0,1,1,21.2696484375,179144,29.159413477757855,996.2843304844625,142.21808584184265
1677280405,0,1,1,21.269453125,182462,29.176115606280668,996.2857556851194,142.20605673305207
1677280406,0,1,1,21.2606640625,181473,29.158691549625033,996.2851131202692,142.21148016588035
1677280407,0,0,0,21.238203125,182860,29.31298776756043,996.28969400503,142.17281623797743
1677280408,0,0,0,21.205,186111,29.287999813673213,996.3026260466942,142.0636670245891
1677280410,0,0,0,21.2020703125,184879,29.701066209339796,996.3520094692592,141.64687086963667
1677280411,0,0,0,21.1708203125,185902,29.12362397657523,996.3524340224571,141.64328771257382
1677280412,0,1,1,21.106953125,186958,29.196491904499773,996.349240693144,141.67023890125793
1677280413,0,1,1,21.0380078125,187811,29.174242546586374,996.3550650314443,141.62108247005995
1677280414,0,1,1,20.960078125,188455,29.00100516995044,996.3388881011557,141.75761360284224
1677280416,0,1,1,20.867109375,188888,29.116003323700674,996.3221071769153,141.8992442606838
1677280417,0,1,1,20.79953125,189213,29.484013608529207,996.3388866139389,141.75762615484007
1677280418,0,1,1,20.735859375,188671,29.42308236695579,996.3674048447274,141.51693729949383
1677280419,0,1,1,20.7102734375,188132,29.393135853734044,996.3632171171448,141.55228063481653
1677280420,0,1,1,20.696015625,187064,29.447761150505897,996.356930075461,141.60534186284642
1677280421,0,1,1,20.668671875,187490,29.568329493344635,996.3568031828213,141.60641281118802
1677280423,0,1,1,20.6407421875,188996,29.705708880688356,996.3486996645522,141.67480510297497
1677280424,0,1,1,20.59640625,189431,29.948191552145577,996.3656962288857,141.53135755979383
1677280425,0,1,1,20.5466015625,191635,29.703657835067563,996.3613181173916,141.5683077401474
1677280426,0,1,1,20.502265625,191635,30.0132778076075,996.3520633415552,141.64641619651687
1677280427,0,1,1,20.482734375,191859,30.011680639779016,996.3754376608646,141.44914275006172
1677280429,0,1,1,20.4633984375,192757,30.0268976635949,996.3816493404004,141.39671834860434
1677280430,0,1,1,20.4466015625,193323,30.1655800759299,996.3641190082147,141.54466889779758
1677280431,0,1,1,20.421015625,192307,30.236360700441892,996.3441649394724,141.71307759440595
1677280432,0,1,1,20.431171875,194349,30.16991852860599,996.362856787847,141.55532172631513
1677280433,0,1,1,20.44875,193892,30.305954363730613,996.4149126745823,141.11599195158072
1677280435,0,1,1,20.4919140625,195271,30.303901251033103,996.4432098809657,140.87718323627936
1677280436,1,1,1,20.533515625,195852,30.35223157875393,996.4601523646612,140.73420310098015
1677280437,1,1,1,20.5860546875,195619,30.401491205053006,996.4918376709626,140.4668113797445
1677280438,1,1,1,20.648359375,195852,30.41788108922334,996.5083238196712,140.3276877946789
1677280439,1,2,2,20.708515625,193664,30.417246473199185,996.5177140022834,140.248446599011
1677280441,1,2,2,20.7841015625,191301,30.51906093979896,996.53183274756,140.12930348773997
1677280442,1,2,2,20.84875,192757,30.72139147354757,996.5451841314939,140.01663712553145
1677280443,2,2,3,20.9130078125,194349,30.788734137063116,996.5561185855288,139.9243670649642
1677280444,2,2,3,20.99171875,195156,30.772796126563115,996.5683896177137,139.8208193061629
1677280445,2,2,3,21.0692578125,197971,30.734223999027655,996.5769321283524,139.7487348768626
1677280447,2,3,3,21.1606640625,199894,30.736255803594283,996.5823149689585,139.70331300799347
1677280448,2,3,3,21.2378125,201114,30.562503354843084,996.5446357391057,140.02126473974758
1677280449,2,3,3,21.28078125,198928,30.357973628961464,996.5182272020169,140.2441158635411
1677280450,2,4,4,21.3165234375,199409,30.12505481849348,996.5287852989022,140.1550197163659
1677280451,2,4,4,21.324140625,200869,30.103238767327962,996.5257247781944,140.18084631899862
1677280452,1,3,3,21.3313671875,200624,29.974842473824634,996.5272654831602,140.16784487143778
1677280454,1,3,3,21.3337109375,203979,29.952613822674245,996.5189159823946,140.2383034595978
1677280455,1,3,3,21.33078125,201483,29.86272361580805,996.5052780740562,140.35339014292768
1677280456,1,3,3,21.3329296875,203099,29.84609694854832,996.4860975752895,140.51525143169005
1677280457,1,3,4,21.32921875,201854,29.784200003740388,996.4659049784694,140.68565638662224
1677280458,1,3,4,21.3253125,205250,29.72231547869409,996.4541413915476,140.78493037021377
1677280460,1,3,4,21.3301953125,204359,29.649990349803634,996.4465220708894,140.84923101896752
1677280461,3,5,5,21.33234375,201360,29.616613274653762,996.4448503576585,140.8633389238417
1677280462,3,5,5,21.33859375,202474,29.589168002462074,996.4377585838371,140.92318796065516
1677280463,3,5,5,21.3477734375,203475,29.58432493511461,996.4355494855129,140.94183109703565
1677280464,3,5,5,21.3630078125,202723,29.585565026690325,996.4346764747993,140.9491986632506
1677280466,3,5,5,21.3751171875,205506,29.59214156105964,996.4355981000033,140.94142082676439
1677280467,3,5,5,21.3825390625,205635,29.62629531966055,996.4409638710387,140.89613779528634
1677280468,3,6,6,21.3909375,203979,29.649351140125006,996.4444550251013,140.8666752130437
1677280469,3,6,6,21.39875,203979,29.666769530038657,996.4452183337894,140.8602335018704
1677280470,3,6,6,21.4126171875,207187,29.712662320542748,996.4490679219864,140.8277461357453
1677280472,3,6,7,21.4399609375,205763,29.787669409992738,996.4508604901844,140.81261836548123
1677280473,3,6,7,21.463203125,206021,29.806373632752067,996.4738344865639,140.61873907956843
1677280474,3,6,7,21.4798046875,208103,29.802134486216826,996.4909946022043,140.47392593244876
1677280475,3,6,6,21.4938671875,206408,30.08359192907102,996.5109282021174,140.30571005937222
1677280476,3,6,6,21.4575390625,207972,29.889937693345228,996.5221856278172,140.2107119805207
1677280478,3,6,6,21.413984375,206537,29.83034044175745,996.5546624003464,139.93665499238853
1677280479,2,5,6,21.398359375,208499,29.92430143051554,996.6039151778413,139.52104658534645
1677280480,2,5,6,21.3971875,207448,29.963441337616334,996.6282279388778,139.31589498923515
1677280481,2,5,6,21.417109375,210632,29.97629403465323,996.6421742746877,139.19821733917323
1677280482,2,5,6,21.388984375,211308,29.945949658332434,996.656579175677,139.0766717662916
1677280483,2,5,6,21.3434765625,211308,29.88057034094056,996.6542575079505,139.0962614218532
